time,bid_price,ask_price,bid_size,ask_size,seq_num
2021-08-03 05:38:06.087023 UTC,229.46,229.14,1000,2000,1627942268920669209
2021-08-03 05:38:06.087064 UTC,229.46,229.11,1000,1000,1627942268920669210
2021-08-03 05:38:06.439917 UTC,229.46,229.14,1000,2000,1627942268920669211
2021-08-03 05:38:06.43994 UTC,229.46,229.1,1000,1000,1627942268920669212
2021-08-03 05:38:08.57167 UTC,229.46,229.14,1000,2000,1627942268920669215
2021-08-03 05:38:08.571715 UTC,229.46,229.09,1000,1000,1627942268920669216
2021-08-03 05:38:09.393833 UTC,229.46,229.14,1000,2000,1627942268920669221
2021-08-03 05:38:09.39385 UTC,229.46,229.08,1000,1000,1627942268920669222
2021-08-03 05:38:09.394962 UTC,229.46,229.14,1000,2000,1627942268920669223
2021-08-03 05:38:09.394981 UTC,229.46,229.09,1000,1000,1627942268920669224
2021-08-03 05:38:09.395235 UTC,229.46,229.14,1000,2000,1627942268920669225
2021-08-03 05:38:09.395254 UTC,229.46,229.08,1000,1000,1627942268920669226
2021-08-03 05:38:10.187548 UTC,229.46,229.14,1000,2000,1627942268920669227
2021-08-03 05:38:10.187568 UTC,229.46,229.09,1000,1000,1627942268920669228
2021-08-03 05:38:12.818335 UTC,229.46,229.14,1000,2000,1627942268920669229
2021-08-03 05:38:12.818357 UTC,229.46,229.08,1000,1000,1627942268920669230
2021-08-03 05:38:15.981397 UTC,229.46,229.14,1000,2000,1627942268920669231
2021-08-03 05:38:15.981413 UTC,229.46,229.07,1000,1000,1627942268920669232
2021-08-03 05:38:20.637196 UTC,229.46,229.14,1000,2000,1627942268920669239
2021-08-03 05:38:20.637219 UTC,229.46,229.08,1000,1000,1627942268920669240
2021-08-03 05:38:23.874545 UTC,229.46,229.14,1000,2000,1627942268920669247
2021-08-03 05:38:23.975611 UTC,229.46,229.0,1000,300,1627942268920669249
2021-08-03 05:38:24.335622 UTC,229.46,229.07,1000,1000,1627942268920669252
2021-08-03 05:38:24.335918 UTC,229.46,229.14,1000,2000,1627942268920669253
2021-08-03 05:38:24.335935 UTC,229.46,229.08,1000,1000,1627942268920669254
2021-08-03 05:38:24.336236 UTC,229.46,229.14,1000,2000,1627942268920669256
2021-08-03 05:38:24.336255 UTC,229.46,229.07,1000,1000,1627942268920669257
2021-08-03 05:38:26.309872 UTC,229.46,229.14,1000,2000,1627942268920669259
2021-08-03 05:38:26.309896 UTC,229.46,229.08,1000,1000,1627942268920669260
2021-08-03 05:38:34.292743 UTC,229.46,229.0,1000,300,1627942268920669265
2021-08-03 05:38:34.447455 UTC,229.46,229.08,1000,1000,1627942268920669266
2021-08-03 05:38:38.098212 UTC,229.46,229.14,1000,2000,1627942268920669270
2021-08-03 05:38:38.098231 UTC,229.46,229.09,1000,1000,1627942268920669271
2021-08-03 05:38:38.098508 UTC,229.46,229.14,1000,2000,1627942268920669274
2021-08-03 05:38:38.098542 UTC,229.46,229.08,1000,1000,1627942268920669275
2021-08-03 05:38:40.727209 UTC,229.46,229.0,1000,300,1627942268920669279
2021-08-03 05:38:42.487616 UTC,229.46,229.08,1000,1000,1627942268920669280
2021-08-03 05:38:42.786827 UTC,229.46,229.0,1000,300,1627942268920669281
2021-08-03 05:38:48.412946 UTC,229.46,229.08,1000,1000,1627942268920669282
2021-08-03 05:38:49.22959 UTC,229.46,229.14,1000,2000,1627942268920669283
2021-08-03 05:38:49.229632 UTC,229.46,229.07,1000,1000,1627942268920669284
2021-08-03 05:38:49.331509 UTC,229.46,229.0,1000,300,1627942268920669286
2021-08-03 05:38:49.428222 UTC,229.46,229.07,1000,1000,1627942268920669287
2021-08-03 05:38:50.697228 UTC,229.46,229.0,1000,300,1627942268920669289
2021-08-03 05:38:51.097911 UTC,229.46,229.07,1000,1000,1627942268920669290
2021-08-03 05:38:51.198735 UTC,229.46,229.0,1000,300,1627942268920669293
2021-08-03 05:38:51.365816 UTC,229.46,229.07,1000,1000,1627942268920669296
2021-08-03 05:38:51.407109 UTC,229.46,229.14,1000,2000,1627942268920669299
2021-08-03 05:38:51.407128 UTC,229.46,229.06,1000,1000,1627942268920669300
2021-08-03 05:38:51.509007 UTC,229.46,229.0,1000,300,1627942268920669301
2021-08-03 05:38:51.860869 UTC,229.46,229.06,1000,1000,1627942268920669306
2021-08-03 05:38:52.592335 UTC,229.46,229.14,1000,2000,1627942268920669307
2021-08-03 05:38:52.592355 UTC,229.46,229.07,1000,1000,1627942268920669308
2021-08-03 05:38:52.592655 UTC,229.46,229.14,1000,2000,1627942268920669309
2021-08-03 05:38:52.592674 UTC,229.46,229.06,1000,1000,1627942268920669310
2021-08-03 05:38:52.818543 UTC,229.46,229.14,1000,2000,1627942268920669311
2021-08-03 05:38:52.818582 UTC,229.46,229.07,1000,1000,1627942268920669312
2021-08-03 05:38:53.100661 UTC,229.46,229.14,1000,2000,1627942268920669313
2021-08-03 05:38:53.100682 UTC,229.46,229.06,1000,1000,1627942268920669314
2021-08-03 05:38:53.639829 UTC,229.46,229.0,1000,300,1627942268920669315
2021-08-03 05:38:57.079924 UTC,229.46,229.06,1000,1000,1627942268920669320
2021-08-03 05:38:57.193044 UTC,229.46,229.0,1000,300,1627942268920669321
2021-08-03 05:39:02.325522 UTC,229.46,229.05,1000,1000,1627942268920669342
2021-08-03 05:39:02.426215 UTC,229.46,229.0,1000,300,1627942268920669344
2021-08-03 05:39:08.334738 UTC,229.46,229.14,1000,2000,1627942268920669351
2021-08-03 05:39:08.334633 UTC,229.46,229.06,1000,1000,1627942268920669350
2021-08-03 05:39:08.435001 UTC,229.46,229.0,1000,300,1627942268920669352
2021-08-03 05:39:18.628968 UTC,229.46,229.07,1000,1000,1627942268920669359
2021-08-03 05:39:18.629334 UTC,229.46,229.14,1000,2000,1627942268920669360
2021-08-03 05:39:18.629353 UTC,229.46,229.08,1000,1000,1627942268920669361
2021-08-03 05:39:18.629655 UTC,229.46,229.14,1000,2000,1627942268920669362
2021-08-03 05:39:18.629674 UTC,229.46,229.07,1000,1000,1627942268920669363
2021-08-03 05:39:18.952868 UTC,229.46,229.14,1000,2000,1627942268920669365
2021-08-03 05:39:18.952889 UTC,229.46,229.08,1000,1000,1627942268920669366
2021-08-03 05:39:38.256925 UTC,229.46,229.14,1000,2000,1627942268920669371
2021-08-03 05:39:38.25695 UTC,229.46,229.09,1000,1000,1627942268920669372
2021-08-03 05:39:53.592147 UTC,229.46,229.14,1000,2000,1627942268920669387
2021-08-03 05:39:53.592167 UTC,229.46,229.1,1000,1000,1627942268920669388
2021-08-03 05:41:20.295044 UTC,229.46,229.14,1000,2000,1627942268920669453
2021-08-03 05:41:20.295061 UTC,229.46,229.11,1000,1000,1627942268920669454
2021-08-03 05:41:41.331092 UTC,229.46,229.14,1000,2000,1627942268920669457
2021-08-03 05:41:41.331115 UTC,229.46,229.1,1000,1000,1627942268920669458
2021-08-03 05:41:43.22143 UTC,229.46,229.0,1000,300,1627942268920669461
2021-08-03 05:41:44.837912 UTC,229.46,229.1,1000,1000,1627942268920669462
2021-08-03 05:42:21.089688 UTC,229.46,229.11,1000,1000,1627942268920669519
2021-08-03 05:42:21.106104 UTC,229.46,229.09,1000,1000,1627942268920669523
2021-08-03 05:42:46.57901 UTC,229.46,229.0,1000,300,1627942268920669541
2021-08-03 05:42:56.116946 UTC,229.46,229.09,1000,1000,1627942268920669548
2021-08-03 05:42:56.21747 UTC,229.46,229.0,1000,300,1627942268920669549
2021-08-03 05:43:07.19862 UTC,229.46,229.09,1000,1000,1627942268920669552
2021-08-03 05:43:10.626974 UTC,229.46,229.12,1000,1000,1627942268920669559
2021-08-03 05:43:10.627013 UTC,229.46,229.1,1000,1000,1627942268920669560
2021-08-03 05:43:21.675785 UTC,229.46,229.12,1000,1000,1627942268920669561
2021-08-03 05:43:21.675807 UTC,229.46,229.09,1000,1000,1627942268920669562
2021-08-03 05:43:23.109712 UTC,229.46,229.12,1000,1000,1627942268920669567
2021-08-03 05:43:23.109734 UTC,229.46,229.1,1000,1000,1627942268920669568
2021-08-03 05:43:25.954969 UTC,229.46,229.12,1000,1000,1627942268920669569
2021-08-03 05:43:29.604247 UTC,229.46,229.14,1000,1000,1627942268920669573
2021-08-03 05:43:29.604267 UTC,229.46,229.13,1000,1000,1627942268920669574
2021-08-03 05:43:29.604569 UTC,229.46,229.12,1000,1000,1627942268920669576
2021-08-03 05:43:29.817791 UTC,229.46,229.13,1000,1000,1627942268920669577
2021-08-03 05:43:29.857738 UTC,229.46,229.14,1000,1000,1627942268920669580
2021-08-03 05:43:29.857774 UTC,229.46,229.12,1000,1000,1627942268920669581
2021-08-03 05:43:36.827373 UTC,229.46,229.14,1000,1000,1627942268920669589
2021-08-03 05:43:36.827396 UTC,229.46,229.13,1000,1000,1627942268920669590
2021-08-03 05:43:50.848967 UTC,229.46,229.14,1000,1000,1627942268920669601
2021-08-03 05:43:50.84899 UTC,229.46,229.14,1000,2000,1627942268920669602
2021-08-03 05:44:05.936573 UTC,229.46,229.14,1000,1000,1627942268920669607
2021-08-03 05:44:05.936595 UTC,229.46,229.13,1000,1000,1627942268920669608
2021-08-03 05:44:11.251395 UTC,229.46,229.14,1000,1000,1627942268920669611
2021-08-03 05:44:11.251419 UTC,229.46,229.12,1000,1000,1627942268920669612
2021-08-03 05:44:24.610204 UTC,229.46,229.14,1000,1000,1627942268920669617
2021-08-03 05:44:24.610228 UTC,229.46,229.13,1000,1000,1627942268920669618
2021-08-03 05:45:51.450209 UTC,229.46,229.14,1000,1000,1627942268920669671
2021-08-03 05:45:51.450252 UTC,229.46,229.12,1000,1000,1627942268920669672
2021-08-03 05:45:55.600733 UTC,229.46,229.14,1000,1000,1627942268920669677
2021-08-03 05:45:55.60075 UTC,229.46,229.11,1000,1000,1627942268920669678
2021-08-03 06:10:01.104635 UTC,229.46,229.14,1000,1000,1627942268920671062
2021-08-03 06:10:01.10466 UTC,229.46,229.12,1000,1000,1627942268920671063
2021-08-03 06:10:01.104927 UTC,229.46,229.14,1000,1000,1627942268920671064
2021-08-03 06:10:01.104964 UTC,229.46,229.11,1000,1000,1627942268920671065
2021-08-03 06:10:01.316478 UTC,229.46,229.14,1000,1000,1627942268920671067
2021-08-03 06:10:01.316495 UTC,229.46,229.12,1000,1000,1627942268920671068
2021-08-03 06:10:12.151524 UTC,229.46,229.14,1000,1000,1627942268920671073
2021-08-03 06:10:12.151544 UTC,229.46,229.13,1000,1000,1627942268920671074
2021-08-03 06:10:14.519529 UTC,229.46,229.11,1000,1000,1627942268920671078
2021-08-03 06:10:14.519509 UTC,229.46,229.13,1000,1000,1627942268920671077
2021-08-03 06:10:17.300422 UTC,229.46,229.1,1000,1000,1627942268920671082
2021-08-03 06:10:22.15368 UTC,229.46,229.13,1000,1000,1627942268920671087
2021-08-03 06:10:22.1537 UTC,229.46,229.09,1000,1000,1627942268920671088
2021-08-03 06:10:22.15518 UTC,229.46,229.13,1000,1000,1627942268920671089
2021-08-03 06:10:22.155199 UTC,229.46,229.1,1000,1000,1627942268920671090
2021-08-03 06:10:22.155466 UTC,229.46,229.13,1000,1000,1627942268920671091
2021-08-03 06:10:22.15549 UTC,229.46,229.09,1000,1000,1627942268920671092
2021-08-03 06:10:32.89502 UTC,229.46,229.13,1000,1000,1627942268920671099
2021-08-03 06:10:32.89504 UTC,229.46,229.1,1000,1000,1627942268920671100
2021-08-03 06:11:02.506665 UTC,229.46,229.13,1000,1000,1627942268920671107
2021-08-03 06:11:02.506683 UTC,229.46,229.09,1000,1000,1627942268920671108
2021-08-03 06:11:04.192874 UTC,229.46,229.08,1000,1000,1627942268920671114
2021-08-03 06:11:04.192851 UTC,229.46,229.09,1000,1000,1627942268920671113
2021-08-03 06:11:04.281423 UTC,229.46,229.13,1000,1000,1627942268920671117
2021-08-03 06:11:04.281447 UTC,229.46,229.08,1000,1000,1627942268920671118
2021-08-03 06:11:04.305411 UTC,229.46,229.13,1000,1000,1627942268920671119
2021-08-03 06:11:04.305433 UTC,229.46,229.09,1000,1000,1627942268920671120
2021-08-03 06:11:11.084006 UTC,229.46,229.13,1000,1000,1627942268920671123
2021-08-03 06:11:11.084025 UTC,229.46,229.08,1000,1000,1627942268920671124
2021-08-03 06:11:15.212262 UTC,229.46,229.13,1000,1000,1627942268920671127
2021-08-03 06:11:15.212293 UTC,229.46,229.09,1000,1000,1627942268920671128
2021-08-03 06:11:18.170099 UTC,229.46,229.13,1000,1000,1627942268920671133
2021-08-03 06:11:18.17013 UTC,229.46,229.1,1000,1000,1627942268920671134
2021-08-03 06:11:38.150426 UTC,229.46,229.13,1000,1000,1627942268920671143
2021-08-03 06:11:38.150446 UTC,229.46,229.11,1000,1000,1627942268920671144
2021-08-03 06:11:38.150684 UTC,229.46,229.13,1000,1000,1627942268920671145
2021-08-03 06:11:38.150704 UTC,229.46,229.1,1000,1000,1627942268920671146
2021-08-03 06:12:07.052185 UTC,229.46,229.13,1000,1000,1627942268920671167
2021-08-03 06:12:07.052204 UTC,229.46,229.09,1000,1000,1627942268920671168
2021-08-03 06:12:16.213396 UTC,229.46,229.13,1000,1000,1627942268920671179
2021-08-03 06:12:16.213432 UTC,229.46,229.1,1000,1000,1627942268920671180
2021-08-03 06:12:16.213706 UTC,229.46,229.13,1000,1000,1627942268920671182
2021-08-03 06:12:16.213741 UTC,229.46,229.09,1000,1000,1627942268920671183
2021-08-03 06:12:16.353927 UTC,229.46,229.13,1000,1000,1627942268920671185
2021-08-03 06:12:16.353947 UTC,229.46,229.1,1000,1000,1627942268920671186
2021-08-03 06:12:21.760043 UTC,229.46,229.13,1000,1000,1627942268920671189
2021-08-03 06:12:21.760077 UTC,229.46,229.09,1000,1000,1627942268920671190
2021-08-03 06:12:45.063387 UTC,229.46,229.13,1000,1000,1627942268920671199
2021-08-03 06:12:45.063407 UTC,229.46,229.1,1000,1000,1627942268920671200
2021-08-03 06:13:39.982439 UTC,229.46,229.14,1000,1000,1627942268920671233
2021-08-03 06:13:39.982457 UTC,229.46,229.09,1000,1000,1627942268920671234
2021-08-03 06:13:40.140811 UTC,229.46,229.14,1000,1000,1627942268920671241
2021-08-03 06:13:40.140812 UTC,229.46,229.1,1000,1000,1627942268920671242
2021-08-03 06:13:40.162901 UTC,229.46,229.14,1000,1000,1627942268920671245
2021-08-03 06:13:40.162918 UTC,229.46,229.09,1000,1000,1627942268920671246
2021-08-03 06:13:40.164357 UTC,229.46,229.14,1000,1000,1627942268920671247
2021-08-03 06:13:40.164388 UTC,229.46,229.1,1000,1000,1627942268920671248
2021-08-03 06:13:40.164661 UTC,229.46,229.14,1000,1000,1627942268920671249
2021-08-03 06:13:40.164692 UTC,229.46,229.09,1000,1000,1627942268920671250
2021-08-03 06:14:42.104523 UTC,229.46,229.14,1000,1000,1627942268920671265
2021-08-03 06:14:42.104539 UTC,229.46,229.08,1000,1000,1627942268920671266
2021-08-03 06:14:42.374808 UTC,229.46,229.14,1000,1000,1627942268920671267
2021-08-03 06:14:42.37485 UTC,229.46,229.09,1000,1000,1627942268920671268
2021-08-03 06:14:42.637823 UTC,229.46,229.14,1000,1000,1627942268920671273
2021-08-03 06:14:42.637864 UTC,229.46,229.1,1000,1000,1627942268920671274
2021-08-03 06:14:49.416866 UTC,229.46,229.14,1000,1000,1627942268920671277
2021-08-03 06:14:49.416886 UTC,229.46,229.09,1000,1000,1627942268920671278
2021-08-03 06:14:52.675399 UTC,229.46,229.14,1000,1000,1627942268920671283
2021-08-03 06:14:52.675459 UTC,229.46,229.08,1000,1000,1627942268920671284
2021-08-03 06:14:52.685585 UTC,229.46,229.14,1000,1000,1627942268920671285
2021-08-03 06:14:52.685605 UTC,229.46,229.09,1000,1000,1627942268920671286
2021-08-03 06:14:54.956802 UTC,229.46,229.14,1000,1000,1627942268920671287
2021-08-03 06:14:54.956821 UTC,229.46,229.08,1000,1000,1627942268920671288
2021-08-03 06:15:00.19094 UTC,229.46,229.14,1000,1000,1627942268920671293
2021-08-03 06:15:00.190982 UTC,229.46,229.07,1000,1000,1627942268920671294
2021-08-03 06:15:03.247132 UTC,229.46,229.14,1000,1000,1627942268920671297
2021-08-03 06:15:03.24715 UTC,229.46,229.06,1000,1000,1627942268920671298
2021-08-03 06:15:03.349163 UTC,229.46,229.0,1000,300,1627942268920671299
2021-08-03 06:15:08.485476 UTC,229.46,229.03,1000,1000,1627942268920671316
2021-08-03 06:15:08.586084 UTC,229.46,229.0,1000,300,1627942268920671318
2021-08-03 06:15:49.264548 UTC,229.46,229.03,1000,1000,1627942268920671355
2021-08-03 06:15:52.867484 UTC,229.46,229.0,1000,300,1627942268920671359
2021-08-03 06:15:56.581694 UTC,229.46,229.03,1000,1000,1627942268920671362
2021-08-03 06:17:03.517673 UTC,229.46,229.0,1000,300,1627942268920671445
2021-08-03 06:17:03.55078 UTC,229.46,229.03,1000,1000,1627942268920671446
2021-08-03 06:19:03.731913 UTC,229.46,229.0,1000,300,1627942268920671528
2021-08-03 06:19:09.863992 UTC,229.46,229.03,1000,1000,1627942268920671533
2021-08-03 06:19:20.104866 UTC,229.46,229.0,1000,300,1627942268920671537
2021-08-03 06:21:17.139732 UTC,229.46,229.0,1000,1300,1627942268920671585
2021-08-03 06:21:17.139819 UTC,229.46,229.0,1000,1000,1627942268920671588
2021-08-03 06:21:17.140027 UTC,229.46,229.03,1000,1000,1627942268920671590
2021-08-03 06:21:17.140045 UTC,229.46,229.01,1000,1000,1627942268920671591
2021-08-03 06:21:17.141074 UTC,229.46,229.03,1000,1000,1627942268920671592
2021-08-03 06:21:17.14111 UTC,229.46,229.02,1000,1000,1627942268920671593
2021-08-03 06:21:17.242203 UTC,229.46,229.0,1000,300,1627942268920671594
2021-08-03 06:21:17.370123 UTC,229.46,229.0,1000,1300,1627942268920671598
2021-08-03 06:21:18.448649 UTC,229.46,229.0,1000,300,1627942268920671609
2021-08-03 06:21:18.450162 UTC,229.46,229.0,1000,1300,1627942268920671612
2021-08-03 06:21:19.369013 UTC,229.46,229.0,1000,300,1627942268920671613
2021-08-03 06:21:19.370325 UTC,229.46,229.0,1000,1300,1627942268920671616
2021-08-03 06:21:21.858949 UTC,229.46,229.0,1000,300,1627942268920671619
2021-08-03 06:21:21.859272 UTC,229.46,229.0,1000,1300,1627942268920671624
2021-08-03 06:21:22.215151 UTC,229.46,229.0,1000,300,1627942268920671625
2021-08-03 06:21:22.216677 UTC,229.46,229.0,1000,1300,1627942268920671630
2021-08-03 06:21:22.216657 UTC,229.46,229.0,1000,300,1627942268920671629
2021-08-03 06:21:22.316394 UTC,229.46,229.01,1000,1000,1627942268920671633
2021-08-03 06:21:22.416974 UTC,229.46,229.0,1000,300,1627942268920671636
2021-08-03 06:21:27.421081 UTC,229.46,229.01,1000,1000,1627942268920671647
2021-08-03 06:21:27.52134 UTC,229.46,229.0,1000,300,1627942268920671648
2021-08-03 06:21:32.700133 UTC,229.46,229.01,1000,1000,1627942268920671673
2021-08-03 06:21:32.701243 UTC,229.46,229.06,1000,1000,1627942268920671674
2021-08-03 06:21:32.701277 UTC,229.46,229.02,1000,1000,1627942268920671675
2021-08-03 06:21:32.802314 UTC,229.46,229.0,1000,300,1627942268920671676
2021-08-03 06:21:39.88192 UTC,229.46,229.02,1000,1000,1627942268920671689
2021-08-03 06:21:39.98215 UTC,229.46,229.0,1000,300,1627942268920671690
2021-08-03 06:21:43.434218 UTC,229.46,229.0,1000,1300,1627942268920671704
2021-08-03 06:21:45.755406 UTC,229.46,229.0,1000,1600,1627942268920671718
2021-08-03 06:21:45.654415 UTC,229.46,229.0,1000,1300,1627942268920671717
2021-08-03 06:21:51.132971 UTC,229.46,229.0,1000,1000,1627942268920671731
2021-08-03 06:21:51.233342 UTC,229.46,229.0,1000,1300,1627942268920671732
2021-08-03 06:21:54.792577 UTC,229.46,229.0,1000,300,1627942268920671735
2021-08-03 06:21:54.793654 UTC,229.46,229.0,1000,1300,1627942268920671738
2021-08-03 06:21:54.79363 UTC,229.46,229.0,1000,300,1627942268920671737
2021-08-03 06:21:56.644759 UTC,229.46,229.0,1000,1300,1627942268920671742
2021-08-03 06:21:56.644863 UTC,229.46,229.0,1000,1000,1627942268920671743
2021-08-03 06:21:56.74501 UTC,229.46,229.0,1000,1300,1627942268920671744
2021-08-03 06:21:59.361547 UTC,229.46,229.0,1000,300,1627942268920671745
2021-08-03 06:22:00.16063 UTC,229.46,229.0,1000,1300,1627942268920671752
2021-08-03 06:22:00.160892 UTC,229.46,229.0,1000,300,1627942268920671753
2021-08-03 06:22:03.187412 UTC,229.46,229.0,1000,1300,1627942268920671770
2021-08-03 06:22:03.187514 UTC,229.46,229.0,1000,1000,1627942268920671773
2021-08-03 06:22:03.188926 UTC,229.46,229.06,1000,1000,1627942268920671774
2021-08-03 06:22:03.188942 UTC,229.46,229.01,1000,1000,1627942268920671775
2021-08-03 06:22:03.198494 UTC,229.46,229.06,1000,1000,1627942268920671778
2021-08-03 06:22:03.198509 UTC,229.46,229.02,1000,1000,1627942268920671779
2021-08-03 06:22:03.29875 UTC,229.46,229.0,1000,300,1627942268920671782
2021-08-03 06:22:03.415753 UTC,229.46,229.0,1000,1300,1627942268920671788
2021-08-03 06:22:03.415735 UTC,229.46,229.0,1000,300,1627942268920671787
2021-08-03 06:22:07.557341 UTC,229.46,229.0,1000,1300,1627942268920671794
2021-08-03 06:22:07.558728 UTC,229.46,229.0,1000,300,1627942268920671795
2021-08-03 06:22:07.790813 UTC,229.46,229.0,1000,1300,1627942268920671802
2021-08-03 06:22:07.790793 UTC,229.46,229.0,1000,300,1627942268920671801
2021-08-03 06:22:15.628247 UTC,229.46,229.0,1000,1300,1627942268920671806
2021-08-03 06:22:18.811763 UTC,229.46,229.0,1000,300,1627942268920671807
2021-08-03 06:22:18.81189 UTC,229.46,229.01,1000,1000,1627942268920671809
2021-08-03 06:22:18.912442 UTC,229.46,229.0,1000,300,1627942268920671812
2021-08-03 06:22:18.912855 UTC,229.46,229.0,1000,1300,1627942268920671814
2021-08-03 06:22:24.678101 UTC,229.46,229.0,1000,300,1627942268920671819
2021-08-03 06:22:24.678226 UTC,229.46,229.06,1000,1000,1627942268920671821
2021-08-03 06:22:24.678121 UTC,229.46,229.01,1000,1000,1627942268920671820
2021-08-03 06:22:24.778462 UTC,229.46,229.0,1000,300,1627942268920671822
2021-08-03 06:22:24.778806 UTC,229.46,229.0,1000,1300,1627942268920671824
2021-08-03 06:22:27.021241 UTC,229.46,229.0,1000,300,1627942268920671828
2021-08-03 06:22:27.021262 UTC,229.46,228.99,1000,1000,1627942268920671829
2021-08-03 06:22:27.353047 UTC,229.46,229.0,1000,300,1627942268920671848
2021-08-03 06:22:27.353067 UTC,229.46,228.98,1000,1000,1627942268920671849
2021-08-03 06:22:28.528898 UTC,229.46,229.0,1000,300,1627942268920671862
2021-08-03 06:22:28.52893 UTC,229.46,228.96,1000,1000,1627942268920671863
2021-08-03 06:22:28.531095 UTC,229.46,229.0,1000,300,1627942268920671864
2021-08-03 06:22:28.531113 UTC,229.46,228.97,1000,1000,1627942268920671865
2021-08-03 06:22:55.572949 UTC,229.46,229.0,1000,300,1627942268920671918
2021-08-03 06:22:55.572969 UTC,229.46,228.96,1000,1000,1627942268920671919
2021-08-03 06:22:59.442961 UTC,229.46,229.0,1000,300,1627942268920671944
2021-08-03 06:22:59.442983 UTC,229.46,228.97,1000,1000,1627942268920671945
2021-08-03 06:22:59.622031 UTC,229.46,229.0,1000,300,1627942268920671946
2021-08-03 06:22:59.62205 UTC,229.46,228.98,1000,1000,1627942268920671947
2021-08-03 06:23:00.080655 UTC,229.46,229.0,1000,300,1627942268920671952
2021-08-03 06:23:00.080656 UTC,229.46,228.97,1000,1000,1627942268920671953
2021-08-03 06:23:01.249067 UTC,229.46,229.0,1000,300,1627942268920671964
2021-08-03 06:23:01.249102 UTC,229.46,228.96,1000,1000,1627942268920671965
2021-08-03 06:23:01.549977 UTC,229.46,228.95,1000,1000,1627942268920671973
2021-08-03 06:23:01.549958 UTC,229.46,228.96,1000,1000,1627942268920671972
2021-08-03 06:23:01.594377 UTC,229.46,229.0,1000,300,1627942268920671988
2021-08-03 06:23:01.594394 UTC,229.46,228.95,1000,1000,1627942268920671989
2021-08-03 06:23:01.595796 UTC,229.46,229.0,1000,300,1627942268920671994
2021-08-03 06:23:01.595814 UTC,229.46,228.96,1000,1000,1627942268920671995
2021-08-03 06:23:01.687014 UTC,229.46,229.0,1000,300,1627942268920672004
2021-08-03 06:23:01.687035 UTC,229.46,228.95,1000,1000,1627942268920672005
2021-08-03 06:23:01.689455 UTC,229.46,229.0,1000,300,1627942268920672012
2021-08-03 06:23:01.689471 UTC,229.46,228.96,1000,1000,1627942268920672013
2021-08-03 06:23:01.840589 UTC,229.46,229.0,1000,300,1627942268920672028
2021-08-03 06:23:01.84061 UTC,229.46,228.95,1000,1000,1627942268920672029
2021-08-03 06:23:01.877473 UTC,229.46,228.94,1000,1000,1627942268920672033
2021-08-03 06:23:01.87743 UTC,229.46,228.95,1000,1000,1627942268920672032
2021-08-03 06:23:01.920496 UTC,229.46,228.93,1000,1000,1627942268920672047
2021-08-03 06:23:03.118925 UTC,229.46,228.95,1000,1000,1627942268920672060
2021-08-03 06:23:03.118945 UTC,229.46,228.94,1000,1000,1627942268920672061
2021-08-03 06:23:03.440999 UTC,229.46,228.95,1000,1000,1627942268920672092
2021-08-03 06:23:03.441034 UTC,229.46,228.93,1000,1000,1627942268920672093
2021-08-03 06:23:03.556533 UTC,229.46,228.95,1000,1000,1627942268920672096
2021-08-03 06:23:03.556552 UTC,229.46,228.92,1000,1000,1627942268920672097
2021-08-03 06:23:03.559932 UTC,229.46,228.95,1000,1000,1627942268920672100
2021-08-03 06:23:03.559951 UTC,229.46,228.93,1000,1000,1627942268920672101
2021-08-03 06:23:04.810272 UTC,229.46,228.95,1000,1000,1627942268920672118
2021-08-03 06:23:04.810291 UTC,229.46,228.94,1000,1000,1627942268920672119
2021-08-03 06:23:04.911255 UTC,229.46,228.8,1000,120,1627942268920672120
2021-08-03 06:23:05.01294 UTC,229.46,228.8,1000,210,1627942268920672127
2021-08-03 06:23:06.327773 UTC,229.46,228.8,1000,90,1627942268920672144
2021-08-03 06:23:06.327829 UTC,229.46,228.87,1000,1000,1627942268920672145
2021-08-03 06:23:06.328211 UTC,229.46,228.95,1000,1000,1627942268920672146
2021-08-03 06:23:06.328234 UTC,229.46,228.88,1000,1000,1627942268920672147
2021-08-03 06:23:06.401968 UTC,229.46,228.95,1000,1000,1627942268920672148
2021-08-03 06:23:06.402016 UTC,229.46,228.89,1000,1000,1627942268920672149
2021-08-03 06:23:07.537694 UTC,229.46,228.95,1000,1000,1627942268920672154
2021-08-03 06:23:07.537724 UTC,229.46,228.9,1000,1000,1627942268920672155
2021-08-03 06:23:09.71232 UTC,229.46,228.95,1000,1000,1627942268920672156
2021-08-03 06:23:09.712339 UTC,229.46,228.89,1000,1000,1627942268920672157
2021-08-03 06:23:10.3019 UTC,229.46,228.95,1000,1000,1627942268920672158
2021-08-03 06:23:10.301918 UTC,229.46,228.9,1000,1000,1627942268920672159
2021-08-03 06:23:14.969798 UTC,229.46,228.8,1000,300,1627942268920672170
2021-08-03 06:23:14.994889 UTC,229.46,228.9,1000,1000,1627942268920672171
2021-08-03 06:23:15.095734 UTC,229.46,228.8,1000,300,1627942268920672172
2021-08-03 06:23:19.932088 UTC,229.46,228.9,1000,1000,1627942268920672173
2021-08-03 06:23:20.254471 UTC,229.46,228.95,1000,1000,1627942268920672174
2021-08-03 06:23:20.254489 UTC,229.46,228.91,1000,1000,1627942268920672175
2021-08-03 06:23:20.268076 UTC,229.46,228.95,1000,1000,1627942268920672179
2021-08-03 06:23:20.268096 UTC,229.46,228.92,1000,1000,1627942268920672180
